hmid,lead_days,check_in,check_out,price
28851161,133,2026-06-19,2026-06-23,No Rates
25455197,133,2026-06-19,2026-06-23,No Rates
25441923,133,2026-06-19,2026-06-23,No Rates
25443419,133,2026-06-19,2026-06-23,"{'mkt_room': 'Room, 1 Double Bed, Accessible', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 403, 'Market': 534.7, 'HotelMap': 528.85, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Standard Room, 2 Twin Beds'}"
25443750,133,2026-06-19,2026-06-23,No rates found
25437045,133,2026-06-19,2026-06-23,No rates found
25437063,133,2026-06-19,2026-06-23,No rates found
25437138,133,2026-06-19,2026-06-23,No rates found
25437152,133,2026-06-19,2026-06-23,No rates found
25437203,133,2026-06-19,2026-06-23,No rates found
25437365,133,2026-06-19,2026-06-23,No rates found
25437402,133,2026-06-19,2026-06-23,No rates found
25437750,133,2026-06-19,2026-06-23,No rates found
25437769,133,2026-06-19,2026-06-23,No rates found
25438810,133,2026-06-19,2026-06-23,No rates found
25439070,133,2026-06-19,2026-06-23,No rates found
25439274,133,2026-06-19,2026-06-23,No rates found
25439280,133,2026-06-19,2026-06-23,No rates found
25439343,133,2026-06-19,2026-06-23,No rates found
25439707,133,2026-06-19,2026-06-23,No rates found
25439874,133,2026-06-19,2026-06-23,No rates found
25440304,133,2026-06-19,2026-06-23,No rates found
25440335,133,2026-06-19,2026-06-23,No rates found
25440340,133,2026-06-19,2026-06-23,No rates found
25440737,133,2026-06-19,2026-06-23,No rates found
25440752,133,2026-06-19,2026-06-23,No rates found
25440845,133,2026-06-19,2026-06-23,No rates found
25440908,133,2026-06-19,2026-06-23,No rates found
25440972,133,2026-06-19,2026-06-23,No rates found
25441055,133,2026-06-19,2026-06-23,No rates found
25441408,133,2026-06-19,2026-06-23,No rates found
25441441,133,2026-06-19,2026-06-23,No rates found
25441541,133,2026-06-19,2026-06-23,No rates found
25441567,133,2026-06-19,2026-06-23,No rates found
25441755,133,2026-06-19,2026-06-23,"{'mkt_room': 'Superior Room, 1 Queen Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 467, 'Market': 1076.81, 'HotelMap': 1061.27, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Superior Room, 1 Queen Bed'}"
25441958,133,2026-06-19,2026-06-23,No Rates
25442142,133,2026-06-19,2026-06-23,"{'mkt_room': 'Standard Room - 2 Twin Beds', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 364, 'Market': 799.0, 'HotelMap': 718.48, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Standard Room - 2 Twin Beds'}"
25442526,133,2026-06-19,2026-06-23,No Rates
25443128,133,2026-06-19,2026-06-23,No Rates
25443130,133,2026-06-19,2026-06-23,No Rates
25443643,133,2026-06-19,2026-06-23,No Rates
25444537,133,2026-06-19,2026-06-23,"{'mkt_room': 'Comfort Double Room, 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 541, 'Market': 635.9300000000001, 'HotelMap': 619.5699999999999, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Comfort Twin Room, 2 Twin Beds'}"
25444829,133,2026-06-19,2026-06-23,No Rates
25444874,133,2026-06-19,2026-06-23,No Rates
25444966,133,2026-06-19,2026-06-23,No rates found
25445039,133,2026-06-19,2026-06-23,No rates found
25445040,133,2026-06-19,2026-06-23,No rates found
25445242,133,2026-06-19,2026-06-23,No rates found
25445260,133,2026-06-19,2026-06-23,No rates found
25445311,133,2026-06-19,2026-06-23,No Rates
25445928,133,2026-06-19,2026-06-23,No Rates
25446219,133,2026-06-19,2026-06-23,"{'mkt_room': 'Standard Double or Twin Room - 2 Twin Beds', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 408, 'Market': 501.75, 'HotelMap': 451.07, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Standard Double or Twin Room - 2 Twin Beds'}"
25446366,133,2026-06-19,2026-06-23,No Rates
25446703,133,2026-06-19,2026-06-23,"{'mkt_room': 'Double or Twin Room', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 272, 'Market': 721.52, 'HotelMap': 0, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Double Room Single Use - 2 Twin Beds'}"
25446746,133,2026-06-19,2026-06-23,No Rates
25446976,133,2026-06-19,2026-06-23,No Rates
25447864,133,2026-06-19,2026-06-23,No Rates
25448105,133,2026-06-19,2026-06-23,"{'mkt_room': 'Standard Room, 1 King Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 284, 'Market': 543.21, 'HotelMap': 531.5699999999999, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Standard Room, 1 King Bed'}"
25448305,133,2026-06-19,2026-06-23,"{'mkt_room': 'Standard Double Room, 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 480, 'Market': 657.15, 'HotelMap': 602.51, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Standard Double Room, 1 Double Bed'}"
25448379,133,2026-06-19,2026-06-23,No Rates
25448399,133,2026-06-19,2026-06-23,No Rates
25448473,133,2026-06-19,2026-06-23,"{'mkt_room': 'Classic Double or Twin Room - 2 Twin Beds', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 335, 'Market': 3163.48, 'HotelMap': 3062.76, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Classic Double or Twin Room - 2 Twin Beds'}"
25449037,133,2026-06-19,2026-06-23,No Rates
25449289,133,2026-06-19,2026-06-23,No Rates
25449650,133,2026-06-19,2026-06-23,No Rates
25450127,133,2026-06-19,2026-06-23,No Rates
25450824,133,2026-06-19,2026-06-23,No Rates
25451684,133,2026-06-19,2026-06-23,"{'mkt_room': 'Deluxe Room with 1 King Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 2618.0, 'Market': 2805.0200000000004, 'HotelMap': 2805.0, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Deluxe Room with 1 King Bed'}"
25451691,133,2026-06-19,2026-06-23,No Rates
25452492,133,2026-06-19,2026-06-23,No Rates
25452746,133,2026-06-19,2026-06-23,No Rates
25452975,133,2026-06-19,2026-06-23,"{'mkt_room': 'Comfort Room - 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 522, 'Market': 1095.3000000000002, 'HotelMap': 1047.2399999999998, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Comfort Room - 1 Double Bed'}"
25453027,133,2026-06-19,2026-06-23,No Rates
25453035,133,2026-06-19,2026-06-23,No Rates
25453227,133,2026-06-19,2026-06-23,No Rates
25453228,133,2026-06-19,2026-06-23,No Rates
25453691,133,2026-06-19,2026-06-23,No Rates
25454008,133,2026-06-19,2026-06-23,"{'mkt_room': 'Standard Double Room - 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 610, 'Market': 613.51, 'HotelMap': 521.27, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Standard Double Room - 1 Double Bed'}"
25455662,133,2026-06-19,2026-06-23,No Rates
25455996,133,2026-06-19,2026-06-23,No Rates
25456317,133,2026-06-19,2026-06-23,No Rates
25456742,133,2026-06-19,2026-06-23,No Rates
25456923,133,2026-06-19,2026-06-23,"{'mkt_room': 'Single Room (S) - 2 Twin Beds', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 344, 'Market': 0, 'HotelMap': 0, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Single Room (S) - 2 Twin Beds'}"
25457149,133,2026-06-19,2026-06-23,No Rates
25457209,133,2026-06-19,2026-06-23,No rates found
25457890,133,2026-06-19,2026-06-23,No rates found
25458145,133,2026-06-19,2026-06-23,No rates found
25458190,133,2026-06-19,2026-06-23,No rates found
25458212,133,2026-06-19,2026-06-23,No rates found
25458382,133,2026-06-19,2026-06-23,No Rates
25458447,133,2026-06-19,2026-06-23,"{'mkt_room': 'Classic Room, 1 Double Bed with Sofa bed - 1 Double Bed and 1 Double Sofa Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 428, 'Market': 582.3800000000001, 'HotelMap': 525.7, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Classic Room, 1 Double Bed with Sofa bed - 1 Double Bed and 1 Double Sofa Bed'}"
25458460,133,2026-06-19,2026-06-23,No Rates
25458520,133,2026-06-19,2026-06-23,No Rates
25458804,133,2026-06-19,2026-06-23,"{'mkt_room': 'Standard Double Room, 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 528, 'Market': 695.94, 'HotelMap': 687.6500000000001, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Standard Room, 2 Twin Beds'}"
25458813,133,2026-06-19,2026-06-23,No rates found
25458828,133,2026-06-19,2026-06-23,No rates found
25458839,133,2026-06-19,2026-06-23,No rates found
25459168,133,2026-06-19,2026-06-23,No rates found
25459438,133,2026-06-19,2026-06-23,No rates found
25459439,133,2026-06-19,2026-06-23,"{'mkt_room': 'Classic Room, 1 Double Bed with Sofa bed, Non Smoking - 1 Double Bed and 1 Double Sofa Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 316, 'Market': 556.24, 'HotelMap': 492.78, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Classic Room, 2 Twin Beds, Non Smoking'}"
25459559,133,2026-06-19,2026-06-23,No Rates
25459698,133,2026-06-19,2026-06-23,No Rates
25459799,133,2026-06-19,2026-06-23,No Rates
25461025,133,2026-06-19,2026-06-23,No Rates
25461700,133,2026-06-19,2026-06-23,No Rates
25462292,133,2026-06-19,2026-06-23,No Rates
25462512,133,2026-06-19,2026-06-23,No Rates
25462705,133,2026-06-19,2026-06-23,"{'mkt_room': 'Standard Double Room - 2 Twin Beds', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 264.0, 'Market': 302.6, 'HotelMap': 275.68, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Standard Double Room Single Use - 2 Twin Beds'}"
25462868,133,2026-06-19,2026-06-23,No Rates
25463052,133,2026-06-19,2026-06-23,No Rates
25465193,133,2026-06-19,2026-06-23,No Rates
25465491,133,2026-06-19,2026-06-23,No Rates
25465869,133,2026-06-19,2026-06-23,"{'mkt_room': 'Classic Room, 1 Queen Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 436, 'Market': 668.03, 'HotelMap': 587.67, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Classic Room, 1 Queen Bed'}"
25465962,133,2026-06-19,2026-06-23,No Rates
25465980,133,2026-06-19,2026-06-23,No rates found
25466176,133,2026-06-19,2026-06-23,No rates found
25466461,133,2026-06-19,2026-06-23,No rates found
25466569,133,2026-06-19,2026-06-23,No rates found
25466726,133,2026-06-19,2026-06-23,No rates found
25467364,133,2026-06-19,2026-06-23,No rates found
25467427,133,2026-06-19,2026-06-23,No rates found
25468317,133,2026-06-19,2026-06-23,No rates found
25468422,133,2026-06-19,2026-06-23,No rates found
25468454,133,2026-06-19,2026-06-23,No rates found
25468573,133,2026-06-19,2026-06-23,No rates found
25468603,133,2026-06-19,2026-06-23,No rates found
25469199,133,2026-06-19,2026-06-23,No rates found
25469269,133,2026-06-19,2026-06-23,No rates found
25469478,133,2026-06-19,2026-06-23,No rates found
25469944,133,2026-06-19,2026-06-23,No rates found
25470008,133,2026-06-19,2026-06-23,No rates found
25470221,133,2026-06-19,2026-06-23,No rates found
25470447,133,2026-06-19,2026-06-23,No rates found
25470568,133,2026-06-19,2026-06-23,No rates found
25470674,133,2026-06-19,2026-06-23,No rates found
25471192,133,2026-06-19,2026-06-23,No rates found
25471479,133,2026-06-19,2026-06-23,No rates found
25471853,133,2026-06-19,2026-06-23,No rates found
25472322,133,2026-06-19,2026-06-23,No rates found
25472360,133,2026-06-19,2026-06-23,No rates found
25473086,133,2026-06-19,2026-06-23,No rates found
25473105,133,2026-06-19,2026-06-23,No rates found
25473534,133,2026-06-19,2026-06-23,No rates found
25473566,133,2026-06-19,2026-06-23,No rates found
25473939,133,2026-06-19,2026-06-23,No rates found
25474362,133,2026-06-19,2026-06-23,No rates found
25475240,133,2026-06-19,2026-06-23,No rates found
25475713,133,2026-06-19,2026-06-23,No rates found
25476231,133,2026-06-19,2026-06-23,No rates found
25476380,133,2026-06-19,2026-06-23,No Rates
25476499,133,2026-06-19,2026-06-23,No Rates
25476761,133,2026-06-19,2026-06-23,"{'mkt_room': 'Standard Double Room - 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 480, 'Market': 477.0, 'HotelMap': 460.90999999999997, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Standard Single Room - 1 Twin Bed'}"
25476763,133,2026-06-19,2026-06-23,No Rates
25476785,133,2026-06-19,2026-06-23,"{'mkt_room': 'Comfort Double or Twin Room - 2 Twin Beds', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 480, 'Market': 511.52, 'HotelMap': 494.72, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Comfort Double or Twin Room - 2 Twin Beds'}"
25477656,133,2026-06-19,2026-06-23,No rates found
25477683,133,2026-06-19,2026-06-23,No rates found
25478370,133,2026-06-19,2026-06-23,No rates found
25479106,133,2026-06-19,2026-06-23,No rates found
25479321,133,2026-06-19,2026-06-23,No rates found
25479342,133,2026-06-19,2026-06-23,No Rates
25479373,133,2026-06-19,2026-06-23,"{'mkt_room': 'Classic Room, 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 1078, 'Market': 1690.4099999999999, 'HotelMap': 1596.4999999999998, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Classic Room, 1 Double Bed'}"
25479498,133,2026-06-19,2026-06-23,"{'mkt_room': 'Standard Room - 1 Queen Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 264, 'Market': 438.6, 'HotelMap': 422.51, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Standard Room - 1 Queen Bed'}"
25480439,133,2026-06-19,2026-06-23,No Rates
25480444,133,2026-06-19,2026-06-23,No Rates
25482437,133,2026-06-19,2026-06-23,No rates found
25482522,133,2026-06-19,2026-06-23,No rates found
25482652,133,2026-06-19,2026-06-23,No rates found
25483272,133,2026-06-19,2026-06-23,No rates found
25483334,133,2026-06-19,2026-06-23,No rates found
25483414,133,2026-06-19,2026-06-23,No rates found
25484678,133,2026-06-19,2026-06-23,No rates found
25485069,133,2026-06-19,2026-06-23,No rates found
25486148,133,2026-06-19,2026-06-23,No rates found
25486152,133,2026-06-19,2026-06-23,No rates found
25487217,133,2026-06-19,2026-06-23,No Rates
25487545,133,2026-06-19,2026-06-23,No Rates
25488219,133,2026-06-19,2026-06-23,"{'mkt_room': 'Superior Room - 1 Queen Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 759, 'Market': 1079.33, 'HotelMap': 949.46, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Standard Room - 2 Twin Beds'}"
25488224,133,2026-06-19,2026-06-23,No Rates
25488417,133,2026-06-19,2026-06-23,No Rates
25488678,133,2026-06-19,2026-06-23,No Rates
25488813,133,2026-06-19,2026-06-23,No Rates
25489037,133,2026-06-19,2026-06-23,"{'mkt_room': 'Classic Room, 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 405, 'Market': 679.69, 'HotelMap': 643.04, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Classic Twin Room, 2 Twin Beds'}"
25489132,133,2026-06-19,2026-06-23,No Rates
25489225,133,2026-06-19,2026-06-23,No Rates
25489336,133,2026-06-19,2026-06-23,No rates found
25489493,133,2026-06-19,2026-06-23,No rates found
25489978,133,2026-06-19,2026-06-23,No rates found
25491107,133,2026-06-19,2026-06-23,No rates found
